"","lagoslakeid","nh4","no2no3","tn","nh4_detectionlimit","no2no3_detectionlimit","tn_detectionlimit","sampleyear","samplemonth","tkn","tkn_detectionlimit","hu8_baseflow","hu8_no3depo","hu8_totalndepo","hu8_runoff","urban","rowcrop","pasture","forest","wetland","openh20","lake_area","maxdepth","lakeconnection","la_wa_ratio"
"2112",2105,70,10,NA,NA,NA,NA,1990,7,570,NA,59.4603,8.9432,4.6191,5.3765,18.81,5.8,6.44,39.19,24.14,0.53,2660.146722,23.2,"DR_LakeStream",0.300940500095341
"2113",2106,22,5,559,25.8,25.8,20,2007,7,NA,NA,47.4447,14.0467,5.949,12.094,10.95,63.57,6.05,8.88,8.73,0.71,257.0749931,8.8,"Headwater",0.162232650587136
"2114",2106,46,13,NA,NA,NA,NA,2004,7,581,NA,47.4447,14.0467,5.949,12.094,10.95,63.57,6.05,8.88,8.73,0.71,257.0749931,8.8,"Headwater",0.162232650587136
"2115",2106,18,22,NA,NA,NA,NA,1994,8,396,NA,47.4447,14.0467,5.949,12.094,10.95,63.57,6.05,8.88,8.73,0.71,257.0749931,8.8,"Headwater",0.162232650587136
"2116",2108,7,2,NA,10,10,NA,2004,8,840,100,49.5288,18.3092,7.2773,9.567,89.96,0,0,0.4,6.72,2.91,38.75213719,12.192,"DR_Stream",0.347660791147129
"2117",2109,80,10,NA,NA,NA,NA,1980,7,1060,NA,51.8968,11.6005,6.1593,6.0225,14.17,29.2,29.41,14.19,2.94,6.45,349.1163349,15.2,"DR_Stream",0.5853308532915
"2118",2110,81,5,634,25.8,25.8,20,2007,8,NA,NA,64.604,18.3342,7.5337,11.0028,6.9,47.36,19.57,15.2,10.02,0.21,168.4522727,9.4,"DR_LakeStream",0.00199937079219845
"2119",2110,114,2600,NA,7.1,5.9,NA,1988,9,1020,64,64.604,18.3342,7.5337,11.0028,6.9,47.36,19.57,15.2,10.02,0.21,168.4522727,9.4,"DR_LakeStream",0.00199937079219845
"2120",2110,115,93,NA,7.1,5.9,NA,1993,9,960,64,64.604,18.3342,7.5337,11.0028,6.9,47.36,19.57,15.2,10.02,0.21,168.4522727,9.4,"DR_LakeStream",0.00199937079219845
"2121",2112,66,13,NA,NA,NA,NA,2002,7,338,NA,18.3463,18.4524,7.3189,15.289,NA,NA,NA,NA,NA,NA,2.63333929,6.7,"DR_Stream",NA
"2122",2113,163,2231,NA,NA,NA,NA,2000,8,717,NA,32.9765,14.0062,5.9527,12.0229,7.01,89.67,0.04,1.91,0.31,0.08,185.1362322,3.7,"DR_LakeStream",0.00354740955037442
"2123",2115,25,22,NA,NA,NA,NA,1999,7,883,NA,50.5501,13.888,5.8461,12.0704,66.49,0,0,11.27,10.57,0.23,12.55442523,6.7,"DR_LakeStream",0.064577379961625
"2124",2115,35,22,NA,NA,NA,NA,1995,7,604,NA,50.5501,13.888,5.8461,12.0704,66.49,0,0,11.27,10.57,0.23,12.55442523,6.7,"DR_LakeStream",0.064577379961625
"2125",2116,9,16,NA,7.1,5.9,NA,1981,9,630,64,56.4537,17.443,6.9782,8.7594,16.34,15.26,21.65,19.23,25.46,0.97,218.9832107,12.8016,"DR_LakeStream",0.0830294048261561
"2126",2116,3,1,NA,7.1,5.9,NA,1985,9,610,64,56.4537,17.443,6.9782,8.7594,16.34,15.26,21.65,19.23,25.46,0.97,218.9832107,12.8016,"DR_LakeStream",0.0830294048261561
"2127",2116,5,5,NA,10,10,NA,2009,9,480,100,56.4537,17.443,6.9782,8.7594,16.34,15.26,21.65,19.23,25.46,0.97,218.9832107,12.8016,"DR_LakeStream",0.0830294048261561
"2128",2119,5,5,NA,10,10,NA,2004,8,595,100,70.198,12.0627,5.2172,17.3099,6.32,1.93,8.97,41.98,37.51,1.23,4186.11664,6.1,"DR_LakeStream",0.761821135815041
"2129",2119,14,1,NA,7.1,5.9,NA,1987,8,600,64,70.198,12.0627,5.2172,17.3099,6.32,1.93,8.97,41.98,37.51,1.23,4186.11664,6.1,"DR_LakeStream",0.761821135815041
"2130",2121,7,6,NA,10,10,NA,2008,8,440,100,84.9279,13.6631,5.4525,14.6125,6.04,25.57,13.82,35.84,11.99,0.74,36.16555691,14.3256,"DR_LakeStream",0.0180339835540352
"2131",2121,38,82.9999,NA,7.1,5.9,NA,1985,8,430,64,84.9279,13.6631,5.4525,14.6125,6.04,25.57,13.82,35.84,11.99,0.74,36.16555691,14.3256,"DR_LakeStream",0.0180339835540352
"2132",2123,4,4,NA,7.1,5.9,NA,1980,8,480,64,84.9279,13.6631,5.4525,14.6125,1.94,0,0,83.81,7.37,2.25,12.53639266,13.716,"Isolated",0.0442046639154378
"2133",2123,4,5,NA,10,10,NA,2008,8,520,100,84.9279,13.6631,5.4525,14.6125,1.94,0,0,83.81,7.37,2.25,12.53639266,13.716,"Isolated",0.0442046639154378
"2134",2126,24,300,NA,10,10,NA,2005,8,470,100,70.637,16.3578,6.7734,12.0741,9.72,46.34,19.39,13.65,9.31,0.49,86.22173171,12.192,"DR_LakeStream",0.0362654958321929
"2135",2126,136,10,NA,7.1,5.9,NA,1986,9,680,64,70.637,16.3578,6.7734,12.0741,9.72,46.34,19.39,13.65,9.31,0.49,86.22173171,12.192,"DR_LakeStream",0.0362654958321929
"2136",2127,258,30,NA,NA,NA,NA,2003,7,1100,NA,70.637,16.3578,6.7734,12.0741,14.92,21.4,37.74,7.41,11.85,3.9,37.09586186,6.7,"DR_Stream",0.200934796940998
"2137",2127,167,247,NA,NA,NA,NA,1993,7,511,NA,70.637,16.3578,6.7734,12.0741,14.92,21.4,37.74,7.41,11.85,3.9,37.09586186,6.7,"DR_Stream",0.200934796940998
"2138",2127,79,63,NA,NA,NA,NA,2000,7,691,NA,70.637,16.3578,6.7734,12.0741,14.92,21.4,37.74,7.41,11.85,3.9,37.09586186,6.7,"DR_Stream",0.200934796940998
"2139",2127,25,293,NA,NA,NA,NA,1989,8,998,NA,70.637,16.3578,6.7734,12.0741,14.92,21.4,37.74,7.41,11.85,3.9,37.09586186,6.7,"DR_Stream",0.200934796940998
"2140",2129,3,2,NA,10,10,NA,2004,8,460,100,70.198,12.0627,5.2172,17.3099,10.23,0,0,79.2,3.76,4.58,20.92139062,10.668,"Isolated",0.271300871312496
"2141",2130,11,3,NA,10,10,NA,2010,8,1020,100,70.637,16.3578,6.7734,12.0741,8.71,49.56,15.59,10.38,13.75,1.46,63.42834252,10.9728,"DR_LakeStream",0.0542710352549212
"2142",2131,100,10,NA,NA,NA,NA,1981,8,900,NA,55.7659,7.999,3.9836,8.423,1.85,0.05,0.04,40.45,53.71,0.45,80.71366059,13.1,"DR_Stream",0.0137101864795117
"2143",2133,18,583,NA,NA,NA,NA,2009,7,590,NA,70.637,16.3578,6.7734,12.0741,7.2,49.93,21.09,5.33,15.46,0.53,47.98028856,9.4,"DR_Stream",0.0264141675493862
"2144",2133,18,160,NA,NA,NA,NA,1997,8,230,NA,70.637,16.3578,6.7734,12.0741,7.2,49.93,21.09,5.33,15.46,0.53,47.98028856,9.4,"DR_Stream",0.0264141675493862
"2145",2133,286,997,NA,NA,NA,NA,1989,7,1839,NA,70.637,16.3578,6.7734,12.0741,7.2,49.93,21.09,5.33,15.46,0.53,47.98028856,9.4,"DR_Stream",0.0264141675493862
"2146",2133,18,552,NA,NA,NA,NA,2002,7,885,NA,70.637,16.3578,6.7734,12.0741,7.2,49.93,21.09,5.33,15.46,0.53,47.98028856,9.4,"DR_Stream",0.0264141675493862
"2147",2133,41,724,NA,NA,NA,NA,1992,7,939,NA,70.637,16.3578,6.7734,12.0741,7.2,49.93,21.09,5.33,15.46,0.53,47.98028856,9.4,"DR_Stream",0.0264141675493862
"2148",2135,21,4,746,NA,NA,NA,1990,8,NA,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2149",2135,13,5,610,NA,NA,NA,1997,9,NA,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2150",2135,27,5,700,NA,NA,NA,1996,9,NA,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2151",2135,6,20,714,NA,NA,NA,1991,7,NA,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2152",2135,80,10,NA,NA,NA,NA,1983,7,650,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2153",2135,10,5,664,NA,NA,NA,1992,8,NA,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2154",2135,70,10,NA,NA,NA,NA,1983,9,550,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2155",2135,10,10,532,NA,NA,NA,1995,8,NA,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2156",2135,80,10,NA,NA,NA,NA,1983,8,660,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2157",2135,15,5,663,NA,NA,NA,1994,8,NA,NA,54.1202,9.2894,4.6941,13.8977,3.42,0,28.42,14.74,40.43,5.66,49.41106338,8.2,"Headwater",0.540067524530511
"2158",2136,22,2,NA,10,10,NA,2008,8,900,100,64.3416,17.8137,7.3838,12.1014,6.28,30.21,14.11,14.19,33.59,0.31,28.24834135,6.7056,"Headwater",0.240777339514181
"2159",2136,22,6,NA,7.1,5.9,NA,1980,9,840,64,64.3416,17.8137,7.3838,12.1014,6.28,30.21,14.11,14.19,33.59,0.31,28.24834135,6.7056,"Headwater",0.240777339514181
"2160",2141,18,22,NA,NA,NA,NA,1996,8,230,NA,26.6501,16.7453,6.9016,14.2795,6.67,0,0,70.91,9.7,12.73,10.9005557,20.7,"Isolated",0.743053588069275
"2161",2141,18,36,NA,NA,NA,NA,2008,7,285,NA,26.6501,16.7453,6.9016,14.2795,6.67,0,0,70.91,9.7,12.73,10.9005557,20.7,"Isolated",0.743053588069275
"2162",2141,18,13,NA,NA,NA,NA,2001,7,270,NA,26.6501,16.7453,6.9016,14.2795,6.67,0,0,70.91,9.7,12.73,10.9005557,20.7,"Isolated",0.743053588069275
"2163",2149,39,7,NA,15,6,NA,2005,9,296,100,44.2528,18.5707,6.388,24.5959,3.04,0,0,47.65,3.8,2.66,22.14894915,1.7,"DR_Stream",0.116683745604942
"2164",2149,22,6,NA,15,6,NA,2005,8,159,100,44.2528,18.5707,6.388,24.5959,3.04,0,0,47.65,3.8,2.66,22.14894915,1.7,"DR_Stream",0.116683745604942
"2165",2153,2,1,NA,10,10,NA,2005,8,630,100,70.637,16.3578,6.7734,12.0741,5.12,61.02,9.72,10.83,12.12,0.31,126.7471765,11.5824,"DR_Stream",0.0284401285723676
"2166",2153,28,2,NA,7.1,5.9,NA,1987,9,750,64,70.637,16.3578,6.7734,12.0741,5.12,61.02,9.72,10.83,12.12,0.31,126.7471765,11.5824,"DR_Stream",0.0284401285723676
"2167",2153,73,65,NA,7.1,5.9,NA,1981,9,690,64,70.637,16.3578,6.7734,12.0741,5.12,61.02,9.72,10.83,12.12,0.31,126.7471765,11.5824,"DR_Stream",0.0284401285723676
"2168",2153,300,21,NA,7.1,5.9,NA,1986,9,640,64,70.637,16.3578,6.7734,12.0741,5.12,61.02,9.72,10.83,12.12,0.31,126.7471765,11.5824,"DR_Stream",0.0284401285723676
"2169",2155,5,44,NA,7.1,5.9,NA,1988,9,520,64,79.4193,17.1815,7.132,14.6263,6.84,25.21,4.24,35.27,15.39,0.1,198.0839946,12.192,"DR_LakeStream",0.00880332312453172
"2170",2155,8,182,NA,10,10,NA,2010,8,530,100,79.4193,17.1815,7.132,14.6263,6.84,25.21,4.24,35.27,15.39,0.1,198.0839946,12.192,"DR_LakeStream",0.00880332312453172
"2171",2160,190,70,NA,NA,NA,NA,1982,8,1400,NA,57.1416,8.3219,4.5013,4.8731,28.88,19.12,5.86,16.99,7.05,9.94,104.4054159,22.9,"DR_LakeStream",0.980530379706536
"2172",2160,390,180,NA,NA,NA,NA,1983,8,1830,NA,57.1416,8.3219,4.5013,4.8731,28.88,19.12,5.86,16.99,7.05,9.94,104.4054159,22.9,"DR_LakeStream",0.980530379706536
"2173",2160,130,90,NA,NA,NA,NA,1983,8,1940,NA,57.1416,8.3219,4.5013,4.8731,28.88,19.12,5.86,16.99,7.05,9.94,104.4054159,22.9,"DR_LakeStream",0.980530379706536
"2174",2160,140,140,NA,NA,NA,NA,1983,7,1660,NA,57.1416,8.3219,4.5013,4.8731,28.88,19.12,5.86,16.99,7.05,9.94,104.4054159,22.9,"DR_LakeStream",0.980530379706536
"2175",2160,400,990,NA,NA,NA,NA,1983,9,1170,NA,57.1416,8.3219,4.5013,4.8731,28.88,19.12,5.86,16.99,7.05,9.94,104.4054159,22.9,"DR_LakeStream",0.980530379706536
"2176",2160,80,80,NA,NA,NA,NA,1980,9,2000,NA,57.1416,8.3219,4.5013,4.8731,28.88,19.12,5.86,16.99,7.05,9.94,104.4054159,22.9,"DR_LakeStream",0.980530379706536
"2177",2160,280,40,NA,NA,NA,NA,1980,8,1700,NA,57.1416,8.3219,4.5013,4.8731,28.88,19.12,5.86,16.99,7.05,9.94,104.4054159,22.9,"DR_LakeStream",0.980530379706536
"2178",2160,200,190,NA,NA,NA,NA,1982,7,1390,NA,57.1416,8.3219,4.5013,4.8731,28.88,19.12,5.86,16.99,7.05,9.94,104.4054159,22.9,"DR_LakeStream",0.980530379706536
"2179",2161,8,4,511,NA,NA,NA,1991,8,NA,NA,53.4963,8.1166,3.895,10.858,0.71,0.07,0.25,65.05,27.64,1.01,9037.248983,17,"DR_LakeStream",0.174063143749249
"2180",2165,60,10,NA,NA,NA,NA,1991,7,970,NA,61.4262,8.8099,4.8133,3.0953,3.86,19.18,26.25,34.65,10.33,0.31,1906.370227,22.9,"DR_LakeStream",0.0722232500060686
"2181",2169,22,13,NA,NA,NA,NA,2001,8,686,NA,18.7732,16.8236,6.6552,17.3099,NA,NA,NA,NA,NA,NA,1.189977855,4,"Isolated",NA
"2182",2169,18,22,NA,NA,NA,NA,1996,7,289,NA,18.7732,16.8236,6.6552,17.3099,NA,NA,NA,NA,NA,NA,1.189977855,4,"Isolated",NA
"2183",2170,234,13,NA,NA,NA,NA,2005,7,1428,NA,37.0847,12.5872,5.4004,10.7878,5.15,38.43,0.26,50.89,0.76,0.71,305.2727088,2.4,"DR_Stream",0.0752457728649673
"2184",2170,23,268,NA,NA,NA,NA,1990,8,1624,NA,37.0847,12.5872,5.4004,10.7878,5.15,38.43,0.26,50.89,0.76,0.71,305.2727088,2.4,"DR_Stream",0.0752457728649673
"2185",2170,4,12,NA,NA,NA,NA,2001,7,842,NA,37.0847,12.5872,5.4004,10.7878,5.15,38.43,0.26,50.89,0.76,0.71,305.2727088,2.4,"DR_Stream",0.0752457728649673
"2186",2170,21,22,NA,NA,NA,NA,1995,7,2023,NA,37.0847,12.5872,5.4004,10.7878,5.15,38.43,0.26,50.89,0.76,0.71,305.2727088,2.4,"DR_Stream",0.0752457728649673
"2187",2174,50.4,6.3,NA,15,6,NA,2009,9,377,100,50.6929,14.9064,5.1658,21.365,NA,NA,NA,NA,NA,NA,2.30583355,1.1,"DR_Stream",NA
"2188",2177,32,22,NA,NA,NA,NA,1998,7,1514,NA,47.4447,14.0467,5.949,12.094,6.88,72.63,0.01,17.8,1.64,0.63,12.53212241,6.4,"DR_Stream",0.0101449277907008
"2189",2177,197,199,NA,NA,NA,NA,2004,7,1803,NA,47.4447,14.0467,5.949,12.094,6.88,72.63,0.01,17.8,1.64,0.63,12.53212241,6.4,"DR_Stream",0.0101449277907008
"2190",2178,8,779,NA,15,6,NA,2008,7,440,100,44.2528,18.5707,6.388,24.5959,NA,NA,NA,NA,NA,NA,3.742262307,1,"DR_Stream",NA
"2191",2178,28,105,NA,15,6,NA,2008,9,959,100,44.2528,18.5707,6.388,24.5959,NA,NA,NA,NA,NA,NA,3.742262307,1,"DR_Stream",NA
"2192",2180,11,5,NA,10,10,NA,2010,8,790,100,70.637,16.3578,6.7734,12.0741,7.71,49.86,12.97,10.86,16.58,0.99,115.7469896,14.0208,"DR_LakeStream",0.0401480630256946
"2193",2180,94,8,NA,7.1,5.9,NA,1988,9,740,64,70.637,16.3578,6.7734,12.0741,7.71,49.86,12.97,10.86,16.58,0.99,115.7469896,14.0208,"DR_LakeStream",0.0401480630256946
"2194",2182,13,5,NA,7.1,5.9,NA,1981,8,700,64,84.2357,15.2469,6.1979,14.7608,9.02,0.74,0,74.84,1.97,0.94,17.13490401,6.096,"Isolated",0.0326865458274434
"2195",2182,5,4,NA,10,10,NA,2004,8,765,100,84.2357,15.2469,6.1979,14.7608,9.02,0.74,0,74.84,1.97,0.94,17.13490401,6.096,"Isolated",0.0326865458274434
"2196",2183,35.2,381,NA,15,6,NA,2009,9,383,100,44.2528,18.5707,6.388,24.5959,6.95,0,0.18,84.14,7,1.7,27.32585043,3,"DR_LakeStream",0.024238184274415
"2197",2183,37.4,349,NA,15,6,NA,2009,7,689,100,44.2528,18.5707,6.388,24.5959,6.95,0,0.18,84.14,7,1.7,27.32585043,3,"DR_LakeStream",0.024238184274415
"2198",2186,5,5,NA,10,10,NA,2004,8,829,100,84.2357,15.2469,6.1979,14.7608,6.43,6.89,2,50.66,2.98,0.56,37.86781368,6.096,"Isolated",0.0606959141070294
"2199",2186,3,3,NA,7.1,5.9,NA,1980,8,670,64,84.2357,15.2469,6.1979,14.7608,6.43,6.89,2,50.66,2.98,0.56,37.86781368,6.096,"Isolated",0.0606959141070294
"2200",2187,14,11,NA,7.1,5.9,NA,1980,9,760,64,55.5905,16.9094,6.8461,8.7448,4.61,1.56,11.67,58.81,20.74,2.6,29.51336957,2.1336,"DR_LakeStream",0.243966158305936
"2201",2189,96.9999,7,NA,7.1,5.9,NA,1990,9,720,64,70.637,16.3578,6.7734,12.0741,17.25,35.55,13.56,14.82,17.06,0.13,203.057723,17.3736,"Headwater",0.107823336666198
"2202",2189,10,2,NA,10,10,NA,2010,9,710,100,70.637,16.3578,6.7734,12.0741,17.25,35.55,13.56,14.82,17.06,0.13,203.057723,17.3736,"Headwater",0.107823336666198
"2203",2194,12,3,NA,15,6,NA,2008,9,602,100,50.6929,14.9064,5.1658,21.365,NA,NA,NA,NA,NA,NA,3.603283263,1.7,"DR_LakeStream",NA
"2204",2195,14,19,NA,7.1,5.9,NA,1985,7,380,64,86.3612,14.2391,5.8708,15.9594,14,17.93,6.07,42.12,5.18,0.36,856.3554428,18.288,"DR_LakeStream",0.186104515587773
"2205",2195,3,5,NA,10,10,NA,2009,8,240,100,86.3612,14.2391,5.8708,15.9594,14,17.93,6.07,42.12,5.18,0.36,856.3554428,18.288,"DR_LakeStream",0.186104515587773
"2206",2197,22,118,NA,7.1,5.9,NA,1988,9,290,64,79.4193,17.1815,7.132,14.6263,5.85,11.14,2.67,55.68,15.87,0.17,246.8490614,11.5824,"DR_LakeStream",0.00153870707284458
"2207",2197,20,111,NA,10,10,NA,2010,8,450,100,79.4193,17.1815,7.132,14.6263,5.85,11.14,2.67,55.68,15.87,0.17,246.8490614,11.5824,"DR_LakeStream",0.00153870707284458
"2208",2197,22,286,623,25.8,25.8,20,2007,8,NA,NA,79.4193,17.1815,7.132,14.6263,5.85,11.14,2.67,55.68,15.87,0.17,246.8490614,11.5824,"DR_LakeStream",0.00153870707284458
"2209",2204,36,85,NA,NA,NA,NA,1992,8,576,NA,70.637,16.3578,6.7734,12.0741,4.64,32.56,11.96,6.1,44.12,0.36,16.27411976,7.3,"DR_Stream",0.0439991104069342
"2210",2204,49,168,NA,NA,NA,NA,1990,7,1080,NA,70.637,16.3578,6.7734,12.0741,4.64,32.56,11.96,6.1,44.12,0.36,16.27411976,7.3,"DR_Stream",0.0439991104069342
"2211",2205,171,730,NA,7.1,5.9,NA,1993,9,900,64,70.637,16.3578,6.7734,12.0741,6.75,59.33,11.11,9.15,11.81,0.41,29.92943388,8.8392,"DR_Stream",0.00772812445262467
"2212",2205,8,1240,NA,10,10,NA,2005,8,450,100,70.637,16.3578,6.7734,12.0741,6.75,59.33,11.11,9.15,11.81,0.41,29.92943388,8.8392,"DR_Stream",0.00772812445262467
"2213",2207,31,6.3,NA,15,6,NA,2009,9,892,100,46.118,20.1412,6.891,23.8545,13.25,8.88,0.63,74.63,1.75,0.25,11.46533518,6.5,"Headwater",0.159283988718665
"2214",2215,3,13,NA,7.1,5.9,NA,1980,8,1100,64,63.3796,15.5348,6.2889,10.5183,9.83,1.49,14.77,28.6,33.73,2.6,72.87660587,4.2672,"DR_Stream",0.208272879250395
"2215",2215,35,7,NA,10,10,NA,2001,8,890,100,63.3796,15.5348,6.2889,10.5183,9.83,1.49,14.77,28.6,33.73,2.6,72.87660587,4.2672,"DR_Stream",0.208272879250395
"2216",2217,8,3,NA,10,10,NA,2006,8,330,100,70.637,16.3578,6.7734,12.0741,6.9,24.46,9.69,37.92,14.55,0.73,49.9972206,17.0688,"DR_Stream",0.0594597063003852
"2217",2217,8,19,NA,7.1,5.9,NA,1980,9,370,64,70.637,16.3578,6.7734,12.0741,6.9,24.46,9.69,37.92,14.55,0.73,49.9972206,17.0688,"DR_Stream",0.0594597063003852
"2218",2218,27,3,NA,15,6,NA,2008,9,702,100,66.2346,12.5846,4.2197,19.7497,NA,NA,NA,NA,NA,NA,2.831551229,1.9,"DR_Stream",NA
"2219",2222,63.8,585,NA,15,6,NA,2009,9,860,100,50.6929,14.9064,5.1658,21.365,41.35,10.05,0,39.56,6.71,0,14.76977271,1,"DR_Stream",0.0370872557126883
"2220",2223,99,13,NA,NA,NA,NA,2001,7,288,NA,26.6501,16.7453,6.9016,14.2795,NA,NA,NA,NA,NA,NA,1.229229292,5.5,"Isolated",NA
"2221",2226,48,1217,1610,NA,NA,NA,2006,8,NA,NA,26.8139,18.1062,7.0101,12.1245,8.25,55.13,10.13,25.02,0.29,0.44,1296.017835,19.32,"DR_LakeStream",0.0420235390272102
"2222",2227,11,220,NA,10,10,NA,2006,8,530,100,74.544,15.4632,6.3601,12.5509,7.68,13.06,10.29,38.13,19.73,0.3,136.1130002,24.384,"DR_LakeStream",0.000615160396808099
"2223",2227,9,132,NA,7.1,5.9,NA,1987,8,440,64,74.544,15.4632,6.3601,12.5509,7.68,13.06,10.29,38.13,19.73,0.3,136.1130002,24.384,"DR_LakeStream",0.000615160396808099
"2224",2230,70,10,NA,NA,NA,NA,1981,8,560,NA,58.0608,8.7121,4.609,7.0644,2.49,9.88,1.84,44.51,34.54,1.83,284.8070695,10,"DR_LakeStream",0.351564873619262
"2225",2233,70,43,NA,7.1,5.9,NA,1980,9,780,64,63.3956,18.6564,7.4484,8.4231,8.04,0.81,14,56.65,17.2,1.61,52.54877093,14.6304,"DR_Stream",0.151938010956206
"2226",2233,15,7,NA,10,10,NA,2007,8,550,100,63.3956,18.6564,7.4484,8.4231,8.04,0.81,14,56.65,17.2,1.61,52.54877093,14.6304,"DR_Stream",0.151938010956206
"2227",2234,5,1,NA,10,10,NA,2006,8,440,100,74.544,15.4632,6.3601,12.5509,12.72,2.1,2.38,61.9,10.56,5.13,27.5888128,20.1168,"DR_Stream",0.0934288954043649
"2228",2234,6,1,NA,7.1,5.9,NA,1981,9,510,64,74.544,15.4632,6.3601,12.5509,12.72,2.1,2.38,61.9,10.56,5.13,27.5888128,20.1168,"DR_Stream",0.0934288954043649
"2229",2236,2,2,NA,7.1,5.9,NA,1988,9,350,64,79.4193,17.1815,7.132,14.6263,12.28,9.92,0.27,55,17.51,1.99,73.62662282,25.6,"Headwater",0.170958026806543
"2230",2236,3,2,NA,10,10,NA,2009,8,320,100,79.4193,17.1815,7.132,14.6263,12.28,9.92,0.27,55,17.51,1.99,73.62662282,25.6,"Headwater",0.170958026806543
"2231",2238,7,4,409,NA,NA,NA,1991,7,NA,NA,55.3571,8.282,4.154,6.7402,10.19,0,0,63.1,4.85,11.65,8.695790872,4.6,"Isolated",0.468802545374389
"2232",2239,7,5,NA,10,10,NA,2005,8,870,100,58.1074,11.4102,5.2728,12.6248,2.76,0,0,41.43,49.17,6.63,22.33903875,7.9248,"Isolated",0.691277749138544
"2233",2243,38,13,NA,15,6,NA,2008,8,1590,100,44.2528,18.5707,6.388,24.5959,56.88,0,0,21.55,15.55,4.59,6.573386194,3.1,"Isolated",0.254367452909676
"2234",2245,11,6,NA,10,10,NA,2004,8,410,100,70.198,12.0627,5.2172,17.3099,5.6,0,0,51.55,38.81,1.51,43.00371191,9.144,"Headwater",0.150483102986906
"2235",2247,30,10,NA,NA,NA,NA,1981,9,610,NA,52.569,8.652,4.3834,7.8484,5.35,0,0,64.86,23.21,1.46,95.02591885,12.2,"Headwater",0.296604235276626
"2236",2249,26,8,NA,7.1,5.9,NA,1981,9,460,64,76.7892,13.8787,5.5732,11.6326,51.12,1.85,0,32.55,3.4,1.73,31.65971596,10.668,"Isolated",0.202844529217275
"2237",2249,40,5,NA,10,10,NA,2002,9,376,100,76.7892,13.8787,5.5732,11.6326,51.12,1.85,0,32.55,3.4,1.73,31.65971596,10.668,"Isolated",0.202844529217275
"2238",2253,18,1127,NA,NA,NA,NA,2004,7,1499,NA,47.4447,14.0467,5.949,12.094,10.24,76.16,6.11,4.99,0.71,0.18,43.26796482,9.8,"DR_Stream",0.0303134065068418
"2239",2253,18,22,NA,NA,NA,NA,1995,8,1397,NA,47.4447,14.0467,5.949,12.094,10.24,76.16,6.11,4.99,0.71,0.18,43.26796482,9.8,"DR_Stream",0.0303134065068418
"2240",2253,18,22,NA,NA,NA,NA,1998,8,1431,NA,47.4447,14.0467,5.949,12.094,10.24,76.16,6.11,4.99,0.71,0.18,43.26796482,9.8,"DR_Stream",0.0303134065068418
"2241",2253,48,857,NA,NA,NA,NA,2006,7,1297,NA,47.4447,14.0467,5.949,12.094,10.24,76.16,6.11,4.99,0.71,0.18,43.26796482,9.8,"DR_Stream",0.0303134065068418
"2242",2254,18,22,NA,NA,NA,NA,1994,7,271,NA,70.637,16.3578,6.7734,12.0741,6,76.19,0,13.66,2.07,2.07,7.647812527,20.4,"Isolated",0.174661977493328
"2243",2263,51,202,NA,NA,NA,NA,1997,7,781,NA,28.3357,15.5557,6.5025,12.079,3.85,0,5.87,83.63,0.96,2.63,8.95096101,5.2,"Headwater",0.0878952215147653
"2244",2263,18,22,NA,NA,NA,NA,1999,8,1259,NA,28.3357,15.5557,6.5025,12.079,3.85,0,5.87,83.63,0.96,2.63,8.95096101,5.2,"Headwater",0.0878952215147653
"2245",2263,133,2351,NA,NA,NA,NA,1992,7,728,NA,28.3357,15.5557,6.5025,12.079,3.85,0,5.87,83.63,0.96,2.63,8.95096101,5.2,"Headwater",0.0878952215147653
"2246",2264,18,22,NA,NA,NA,NA,1999,7,1355,NA,28.3357,15.5557,6.5025,12.079,0,4.8,0,60,0,28.8,21.60511033,4,"Isolated",1.89659102632095
"2247",2264,18,3302,NA,NA,NA,NA,1997,7,1090,NA,28.3357,15.5557,6.5025,12.079,0,4.8,0,60,0,28.8,21.60511033,4,"Isolated",1.89659102632095
"2248",2264,308,3168,NA,NA,NA,NA,1990,7,2036,NA,28.3357,15.5557,6.5025,12.079,0,4.8,0,60,0,28.8,21.60511033,4,"Isolated",1.89659102632095
